Age,WorkClass,fnlwgt,Education,EducationNum,MaritalStatus,Occupation,Relationship,Gender,CapitalGain,CapitalLoss,HoursPerWeek,NativeCountry,Income
47.0,,199058.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,40.0, United-States,1.0
, Private,236910.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Male,,0.0,60.0, United-States,1.0
64.0, Private,265661.0, HS-grad,9.0, Married-civ-spouse,, Husband, Male,0.0,0.0,40.0, United-States,0.0
32.0, Private,127895.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, Female,0.0,0.0,40.0, United-States,0.0
67.0, State-gov,121395.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,12.0, United-States,0.0
54.0, Private,182854.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,, United-States,0.0
27.0, Private,191230.0, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, Male,0.0,0.0,25.0, United-States,0.0
53.0, Self-emp-inc,110445.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, Male,0.0,0.0,60.0, United-States,0.0
54.0, Private,259323.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,40.0, United-States,1.0
65.0, Private,154171.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband,,20051.0,0.0,60.0, United-States,1.0
57.0, Self-emp-not-inc,170988.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Male,0.0,0.0,55.0, United-States,0.0
,,331643.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,0.0
22.0, Private,52596.0, Some-college,10.0, Never-married, Sales, Own-child,,0.0,0.0,, United-States,0.0
22.0, Private,67234.0, HS-grad,9.0, Never-married, Handlers-cleaners,,,0.0,0.0,45.0, United-States,0.0
37.0, Private,136028.0, Assoc-voc,11.0, Married-civ-spouse, Other-service, Husband, Male,,0.0,40.0, United-States,0.0
64.0, State-gov,184271.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,50.0, United-States,1.0
45.0, Private,203653.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical,, Male,7298.0,0.0,40.0, United-States,0.0
39.0, Private,370795.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried,,0.0,,40.0, United-States,0.0
65.0, Private,192309.0, HS-grad,9.0, Widowed, Other-service, Not-in-family, Female,0.0,0.0,15.0, United-States,0.0
40.0, Self-emp-not-inc,335549.0, Prof-school,15.0, Never-married,, Not-in-family, Male,0.0,,45.0, United-States,1.0
40.0, Private,242619.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Male,4650.0,0.0,40.0, United-States,0.0
25.0, Private,279833.0, Bachelors,13.0, Never-married, Sales, Not-in-family, Male,0.0,1590.0,44.0, United-States,0.0
35.0, Private,, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,0.0
25.0, Private,306666.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,45.0, United-States,0.0
40.0, Self-emp-inc,301007.0,,13.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,60.0, United-States,1.0
33.0, Private,, HS-grad,, Married-civ-spouse,, Husband, Male,0.0,0.0,40.0, United-States,0.0
45.0, Private,140581.0, Some-college,10.0, Widowed,, Unmarried, Female,0.0,0.0,40.0, United-States,0.0
55.0, ?,170994.0, HS-grad,9.0, Never-married, ?, Not-in-family, Female,,0.0,40.0, United-States,0.0
45.0, Private,353824.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, Male,0.0,0.0,40.0, United-States,0.0
34.0, Private,73928.0, 10th,6.0, Separated, Other-service, Unmarried, Female,0.0,0.0,4.0, United-States,0.0
33.0, Private,179758.0, HS-grad,9.0,, Sales,, Female,0.0,0.0,20.0, United-States,0.0
38.0, Private,, Some-college,10.0,, Sales, Husband,,0.0,0.0,60.0, United-States,1.0
58.0, Self-emp-not-inc,, 1st-4th,2.0, Married-civ-spouse,,, Male,0.0,2179.0,18.0,,0.0
27.0, Private,136094.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, Male,0.0,0.0,,,0.0
48.0, Self-emp-not-inc,56841.0, Some-college,10.0, Divorced, Transport-moving, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
39.0, Private,409189.0, 5th-6th,3.0, Married-civ-spouse, Other-service,, Male,0.0,0.0,40.0, Mexico,0.0
19.0, ?,155863.0, Some-college,10.0, Never-married, ?, Own-child, Female,0.0,1602.0,30.0, United-States,0.0
32.0, Self-emp-not-inc,84119.0,,9.0,,, Husband,,0.0,0.0,45.0, United-States,0.0
41.0, Self-emp-inc,94113.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, Male,,0.0,60.0, United-States,1.0
25.0, Self-emp-not-inc,213385.0, Some-college,,, Craft-repair, Own-child, Male,0.0,,80.0, United-States,0.0
47.0, Private,236805.0, Some-college,10.0, Divorced, Sales, Unmarried, Female,0.0,,60.0, United-States,0.0
48.0, Private,158924.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, Female,0.0,0.0,40.0, United-States,0.0
34.0, Private,178449.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Male,3103.0,0.0,45.0, United-States,1.0
29.0, Private,148069.0, Assoc-voc,11.0, Never-married, Adm-clerical, Not-in-family, Female,0.0,0.0,40.0, United-States,0.0
42.0,,154076.0,,9.0, Married-civ-spouse, Prof-specialty, Husband, Male,7688.0,0.0,50.0, United-States,1.0
63.0, Private,203783.0,,9.0,,, Not-in-family, Female,0.0,,, United-States,0.0
45.0, Self-emp-not-inc,315984.0, HS-grad,, Married-civ-spouse, Craft-repair, Husband, Male,7688.0,0.0,50.0, United-States,0.0
62.0, Local-gov,123749.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,40.0, United-States,1.0
39.0, Self-emp-inc,163057.0, Some-college,10.0, Divorced, Craft-repair, Not-in-family, Male,,0.0,, United-States,0.0
39.0, Private,99270.0, HS-grad,9.0, Divorced, Adm-clerical,, Female,0.0,0.0,40.0,,0.0
41.0, Self-emp-not-inc,229148.0, HS-grad,9.0, Never-married, Other-service, Not-in-family,,0.0,0.0,60.0, Jamaica,0.0
22.0, Private,128487.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, Female,0.0,0.0,10.0, United-States,0.0
17.0, Private,181129.0, 10th,6.0, Never-married, Sales, Own-child, Female,0.0,0.0,10.0, United-States,0.0
23.0, Private,35633.0,,10.0, Never-married, Sales, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
46.0, Private,504725.0,,3.0, Separated, Handlers-cleaners, Not-in-family, Male,0.0,0.0,50.0,,0.0
65.0, Self-emp-inc,66360.0, 11th,7.0, Married-civ-spouse, Exec-managerial, Husband,,6418.0,0.0,35.0, United-States,0.0
20.0, ?,58740.0, Some-college,10.0, Never-married, ?, Own-child, Male,0.0,0.0,15.0, United-States,0.0
32.0, Private,197457.0,,9.0, Divorced,, Unmarried, Female,1471.0,0.0,38.0, United-States,0.0
24.0, Private,178255.0, Some-college,10.0,, Priv-house-serv, Wife, Female,0.0,0.0,40.0, ?,0.0
49.0, Private,31264.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, Female,0.0,,35.0, United-States,0.0
18.0, Private,, 9th,5.0, Never-married, Sales, Own-child, Female,0.0,0.0,42.0, United-States,0.0
17.0, Private,295120.0, 11th,7.0, Never-married, Adm-clerical, Own-child, Male,0.0,0.0,20.0, United-States,0.0
60.0, Private,298967.0, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, Male,0.0,0.0,15.0, United-States,0.0
40.0, Private,215479.0, HS-grad,9.0, Never-married, Other-service, Other-relative, Male,0.0,0.0,40.0, United-States,0.0
30.0, Private,195602.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, Male,0.0,0.0,45.0, ?,0.0
41.0, Private,298161.0, Assoc-voc,11.0, Divorced, Adm-clerical, Own-child, Female,0.0,0.0,40.0, Cuba,0.0
37.0, Private,115332.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Male,0.0,0.0,50.0, United-States,0.0
59.0, Private,87510.0, HS-grad,9.0,, Craft-repair, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
68.0, Private,322025.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Male,0.0,0.0,5.0, United-States,0.0
67.0, Private,172756.0, 1st-4th,, Widowed, Machine-op-inspct,, Female,2062.0,0.0,34.0, Ecuador,0.0
47.0, Private,34458.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, Male,0.0,0.0,40.0, United-States,0.0
31.0, Self-emp-not-inc,182177.0,,9.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,1902.0,40.0, United-States,0.0
26.0, Private,161007.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, Male,0.0,0.0,40.0, United-States,0.0
33.0, Private,295589.0, Bachelors,, Never-married, Prof-specialty, Not-in-family, Male,0.0,0.0,50.0, United-States,0.0
48.0, State-gov,55863.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Wife, Female,0.0,1902.0,46.0,,1.0
, Private,38238.0, Bachelors,13.0, Never-married, Other-service, Own-child, Male,0.0,0.0,, United-States,0.0
24.0, Private,332155.0, HS-grad,9.0, Never-married, Handlers-cleaners, Other-relative, Male,0.0,0.0,20.0, United-States,0.0
27.0, Private,183148.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
45.0, Private,102147.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,,0.0,40.0, United-States,0.0
, Private,55360.0, Some-college,10.0, Never-married, Sales, Not-in-family, Male,0.0,0.0,50.0, United-States,0.0
57.0, Private,296152.0, Some-college,10.0, Divorced, Exec-managerial, Other-relative, Female,594.0,0.0,10.0, United-States,0.0
60.0, Local-gov,124987.0, Bachelors,13.0,, Prof-specialty, Husband, Male,7298.0,0.0,40.0, United-States,1.0
, Private,95244.0,,10.0, Divorced, Other-service, Unmarried, Female,0.0,0.0,35.0, United-States,0.0
42.0, Private,270721.0, Bachelors,, Never-married, Prof-specialty, Not-in-family, Male,0.0,0.0,32.0, United-States,0.0
30.0, Private,685955.0, Bachelors,13.0, Never-married, Sales, Unmarried, Male,0.0,0.0,50.0, United-States,0.0
19.0, State-gov,431745.0, 11th,7.0, Never-married, Other-service, Own-child, Male,0.0,0.0,30.0, United-States,0.0
29.0,,107998.0, HS-grad,9.0, Divorced, Machine-op-inspct, Own-child, Female,0.0,0.0,40.0, United-States,0.0
45.0, Private,30289.0, 12th,, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,0.0
43.0, Private,, 5th-6th,3.0, Married-spouse-absent, Farming-fishing, Unmarried, Male,,0.0,35.0, Mexico,0.0
44.0, Private,44006.0, Assoc-voc,11.0, Divorced, Transport-moving, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
, ?,211453.0, HS-grad,9.0, Widowed, ?, Not-in-family, Female,0.0,0.0,2.0, United-States,0.0
45.0, Federal-gov,358242.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty,, Male,0.0,0.0,45.0, United-States,1.0
59.0, Self-emp-not-inc,39398.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, Female,0.0,0.0,42.0, United-States,0.0
57.0, Private,250201.0, HS-grad,9.0, Widowed, Transport-moving, Unmarried, Male,0.0,0.0,50.0, United-States,0.0
62.0, State-gov,312286.0, Prof-school,15.0, Divorced, Prof-specialty, Not-in-family, Female,0.0,0.0,35.0, United-States,0.0
22.0, State-gov,119838.0,,10.0, Never-married, Other-service, Own-child, Male,0.0,0.0,10.0, United-States,0.0
45.0, Private,340341.0,,10.0, Divorced, Adm-clerical, Unmarried, Female,0.0,0.0,40.0,,0.0
58.0,,247276.0, 7th-8th,4.0, Widowed, Other-service, Not-in-family, Female,0.0,0.0,30.0, United-States,0.0
42.0, Private,33895.0, Bachelors,13.0, Divorced, Adm-clerical, Not-in-family, Female,0.0,0.0,40.0, United-States,0.0
54.0, Private,115284.0, Bachelors,13.0, Divorced, Exec-managerial, Unmarried,,0.0,0.0,45.0, United-States,0.0
55.0, Federal-gov,27385.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,1.0
17.0, ?,103851.0, 11th,7.0, Never-married, ?, Own-child, Female,0.0,0.0,45.0, United-States,0.0
66.0, Self-emp-not-inc,182470.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,25.0,,0.0
51.0, Local-gov,97005.0, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, Male,0.0,0.0,40.0, United-States,0.0
43.0, Private,216497.0, Bachelors,,, Adm-clerical, Unmarried, Female,,0.0,40.0, Germany,0.0
24.0, Private,32311.0, Some-college,10.0, Married-civ-spouse, Other-service, Wife, Female,,,, United-States,0.0
21.0, Private,67804.0, 9th,, Never-married, Machine-op-inspct, Own-child, Male,0.0,0.0,20.0, United-States,0.0
48.0, Private,126441.0, 1st-4th,2.0, Married-civ-spouse, Other-service, Husband, Male,0.0,0.0,45.0, China,0.0
43.0, Private,183342.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, Male,0.0,0.0,40.0, United-States,1.0
, Private,65368.0, 11th,7.0, Never-married, Sales, Own-child, Female,0.0,0.0,12.0, United-States,0.0
46.0, Private,178642.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Wife, Female,0.0,0.0,40.0, United-States,0.0
60.0, Self-emp-not-inc,92845.0, 5th-6th,3.0, Married-civ-spouse, Farming-fishing, Husband, Male,,0.0,40.0, United-States,0.0
, Private,373050.0, 12th,8.0, Married-civ-spouse, Other-service,, Male,,0.0,40.0, ?,0.0
37.0, Private,112660.0, 9th,5.0, Divorced, Craft-repair, Own-child, Male,0.0,0.0,35.0, United-States,0.0
26.0, Private,202156.0, HS-grad,9.0, Married-civ-spouse, Other-service, Own-child, Female,0.0,0.0,30.0, United-States,0.0
20.0, Private,379525.0, Some-college,10.0, Never-married, Other-service, Own-child, Female,0.0,0.0,10.0, United-States,0.0
20.0, Private,235442.0, Some-college,10.0, Never-married, Other-service, Not-in-family, Male,0.0,0.0,, United-States,0.0
27.0,,113464.0,,2.0, Never-married, Other-service, Own-child,,0.0,0.0,35.0, Dominican-Republic,0.0
46.0, Private,145290.0, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,40.0, United-States,1.0
61.0, Private,142988.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Male,15024.0,0.0,45.0, United-States,1.0
48.0, Private,153254.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, Male,0.0,0.0,48.0, United-States,1.0
58.0, Private,170108.0, Masters,, Married-civ-spouse, Exec-managerial,, Male,0.0,0.0,40.0, United-States,1.0
24.0, Private,51985.0, HS-grad,9.0, Never-married, Sales, Own-child, Male,0.0,0.0,40.0, United-States,0.0
35.0, Private,107125.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, Male,,0.0,16.0, United-States,0.0
, Private,521400.0, 5th-6th,3.0, Never-married, Machine-op-inspct, Other-relative, Male,0.0,0.0,40.0, Mexico,0.0
26.0, Private,339423.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
, Self-emp-not-inc,171968.0,,, Separated, Transport-moving, Not-in-family, Male,0.0,0.0,70.0, United-States,0.0
22.0,,, Some-college,, Never-married, Sales, Own-child, Female,0.0,0.0,40.0, United-States,0.0
20.0, Private,37932.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Male,0.0,0.0,45.0, United-States,0.0
23.0, Private,70919.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
24.0, Private,336088.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, Female,0.0,0.0,50.0, United-States,0.0
44.0, Private,336513.0, Some-college,10.0, Married-civ-spouse,, Husband, Male,0.0,0.0,45.0, United-States,1.0
57.0, Self-emp-inc,199067.0, 7th-8th,4.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,90.0, Greece,0.0
, Federal-gov,352768.0, HS-grad,9.0, Divorced, Adm-clerical, Own-child, Female,0.0,0.0,40.0, United-States,0.0
30.0, Private,323833.0, 5th-6th,3.0, Married-civ-spouse, Machine-op-inspct, Husband, Male,0.0,0.0,40.0, Mexico,0.0
19.0, Self-emp-not-inc,73514.0, HS-grad,9.0, Never-married,, Own-child, Female,0.0,0.0,30.0, United-States,0.0
18.0, Private,41794.0,,7.0, Never-married, Other-service, Own-child, Female,0.0,0.0,20.0, United-States,0.0
40.0, Private,223277.0,,13.0, Married-civ-spouse, Adm-clerical,, Male,,0.0,50.0,,1.0
28.0, Private,56340.0, Bachelors,13.0, Never-married, Prof-specialty,, Female,,0.0,20.0, United-States,0.0
25.0, Private,211392.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Male,0.0,0.0,48.0, United-States,0.0
21.0, ?,227521.0, Some-college,10.0, Never-married, ?, Own-child, Female,0.0,0.0,15.0, United-States,0.0
26.0, State-gov,34965.0, Some-college,, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,, United-States,0.0
53.0, Self-emp-not-inc,137547.0, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, Male,27828.0,0.0,,,1.0
37.0, State-gov,117166.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, Male,0.0,0.0,40.0, ?,1.0
32.0, Private,130040.0, HS-grad,9.0, Divorced, Handlers-cleaners, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
30.0,,169152.0, HS-grad,9.0, Never-married, Tech-support,, Female,0.0,,40.0,,0.0
58.0, Private,244605.0, Bachelors,13.0, Widowed, Craft-repair, Not-in-family, Male,0.0,0.0,40.0, United-States,0.0
46.0, Private,200947.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, Male,0.0,0.0,35.0, Italy,0.0
28.0, Private,167062.0, Some-college,10.0, Divorced, Adm-clerical,, Male,0.0,,40.0, United-States,0.0
47.0, Private,275967.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,35.0, United-States,0.0
, ?,199609.0, Some-college,10.0, Never-married, ?,, Female,0.0,0.0,40.0, United-States,0.0
43.0, Private,172577.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, Female,0.0,0.0,44.0, United-States,0.0
21.0, Private,55465.0, Assoc-acdm,12.0, Never-married, Other-service, Other-relative, Male,0.0,0.0,15.0, United-States,0.0
48.0, Private,49278.0, Assoc-acdm,12.0, Divorced, Adm-clerical, Unmarried, Female,0.0,0.0,40.0, United-States,0.0
18.0, Private,212370.0, HS-grad,, Married-civ-spouse, Craft-repair,, Male,0.0,0.0,25.0, United-States,0.0
51.0, Private,144284.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,0.0,40.0, United-States,1.0
66.0, Self-emp-not-inc,293114.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband,,1409.0,0.0,40.0, United-States,0.0
, Private,193335.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,0.0,40.0, United-States,0.0
51.0, Private,104651.0,,13.0, Married-civ-spouse, Craft-repair, Husband, Male,0.0,,50.0, United-States,1.0
40.0, Private,204046.0, 10th,6.0, Divorced, Transport-moving, Own-child, Male,0.0,0.0,40.0, United-States,0.0
40.0,,182268.0, Preschool,1.0, Married-spouse-absent, Adm-clerical, Own-child, Male,0.0,0.0,40.0,,0.0
46.0, Private,105327.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, Male,,0.0,40.0, United-States,0.0
29.0, Private,, Bachelors,13.0,, Sales, Not-in-family, Male,0.0,0.0,50.0, United-States,0.0
27.0, Private,137063.0,,13.0, Married-civ-spouse, Sales, Husband, Male,0.0,0.0,50.0, United-States,0.0
62.0, Private,138253.0,,14.0, Never-married, Handlers-cleaners, Not-in-family, Male,4650.0,0.0,40.0, United-States,0.0
, Federal-gov,123011.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, Male,0.0,0.0,45.0, United-States,0.0
, Self-emp-not-inc,220647.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, Male,0.0,0.0,45.0, United-States,0.0
22.0, Private,315974.0, Some-college,10.0, Never-married, Sales, Not-in-family, Female,0.0,0.0,40.0, United-States,0.0
61.0, ?,451327.0, Bachelors,13.0, Married-civ-spouse, ?, Husband, Male,0.0,0.0,24.0, United-States,0.0
26.0, Private,34112.0, Assoc-voc,11.0,, Other-service, Not-in-family, Male,,0.0,40.0, United-States,0.0
22.0, Local-gov,123727.0, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, Female,0.0,0.0,21.0, United-States,0.0
53.0, ?,29231.0, 7th-8th,, Married-civ-spouse, ?, Husband, Male,0.0,0.0,35.0, United-States,0.0
35.0, Local-gov,331395.0, Assoc-voc,11.0, Married-civ-spouse, Protective-serv, Husband, Male,,0.0,, United-States,0.0
41.0, Self-emp-inc,214247.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Male,0.0,2415.0,60.0, United-States,1.0
77.0, ?,331863.0, Some-college,10.0, Separated, ?, Not-in-family, Male,0.0,0.0,2.0, United-States,0.0
40.0, Self-emp-not-inc,, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, Male,0.0,,45.0, Canada,0.0
36.0, Private,75826.0, Bachelors,, Divorced, Adm-clerical, Unmarried, Female,0.0,0.0,, United-States,0.0
49.0, State-gov,336509.0,,6.0,, Other-service, Husband, Male,0.0,0.0,40.0, United-States,0.0
39.0,,174924.0, HS-grad,9.0, Separated, Exec-managerial, Not-in-family, Male,14344.0,0.0,40.0, United-States,0.0
42.0, Private,89413.0, 12th,8.0,, Farming-fishing, Own-child, Male,0.0,0.0,40.0, United-States,0.0
